timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1730965994963,793,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-52,,true,,5664,544,13,20,null,0,2,595
1730965993841,1914,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-30,,true,,5664,544,6,20,null,0,3,1712
1730965994175,1580,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-29,,true,,5664,544,6,20,null,0,3,1378
1730965994795,961,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-53,,true,,5664,544,13,20,null,0,2,759
1730965993843,1914,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-30,text,true,,5664,544,6,20,https://petstore.octoperf.com/actions/Catalog.action,1914,0,1712
1730965994964,793,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-52,text,true,,5664,544,13,20,https://petstore.octoperf.com/actions/Catalog.action,793,0,595
1730965994509,1235,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-28,,true,,5664,544,6,20,null,0,6,1032
1730965994796,961,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-53,text,true,,5664,544,13,20,https://petstore.octoperf.com/actions/Catalog.action,961,0,759
1730965994177,1580,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-29,text,true,,5664,544,6,20,https://petstore.octoperf.com/actions/Catalog.action,1580,0,1378
1730965994510,1235,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-28,text,true,,5664,544,6,20,https://petstore.octoperf.com/actions/Catalog.action,1233,0,1032
1730965994462,1282,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-55,,true,,5664,544,13,20,null,0,6,1079
1730965993636,2050,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-60,,true,,5664,544,13,20,null,0,72,1848
1730965993962,1782,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-58,,true,,5664,544,13,20,null,0,6,1579
1730965994463,1282,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-55,text,true,,5664,544,13,20,https://petstore.octoperf.com/actions/Catalog.action,1280,0,1079
1730965993963,1782,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-58,text,true,,5664,544,13,20,https://petstore.octoperf.com/actions/Catalog.action,1780,0,1579
1730965994295,1462,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-56,,true,,5664,544,13,20,null,0,1,1260
1730965994842,902,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-27,,true,,5664,544,6,20,null,0,6,700
1730965994295,1462,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-56,text,true,,5664,544,13,20,https://petstore.octoperf.com/actions/Catalog.action,1462,0,1260
1730965993795,1958,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-59,,true,,5664,544,13,20,null,0,5,1760
1730965994843,902,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-27,text,true,,5664,544,6,20,https://petstore.octoperf.com/actions/Catalog.action,900,0,700
1730965994128,1636,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-57,,true,,5664,544,13,20,null,0,1,1430
1730965994628,1116,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-54,,true,,5664,544,13,20,null,0,6,915
1730965993799,1958,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-59,text,true,,5664,544,13,20,https://petstore.octoperf.com/actions/Catalog.action,1958,0,1760
1730965994129,1636,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-57,text,true,,5664,544,13,20,https://petstore.octoperf.com/actions/Catalog.action,1635,0,1430
1730965994629,1116,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-54,text,true,,5664,544,13,20,https://petstore.octoperf.com/actions/Catalog.action,1114,0,915
1730965993707,2050,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-60,text,true,,5664,544,13,20,https://petstore.octoperf.com/actions/Catalog.action,2050,0,1848
1730965995175,788,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-26,,true,,5664,544,7,14,null,0,1,581
1730965995176,788,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-26,text,true,,5664,544,7,14,https://petstore.octoperf.com/actions/Catalog.action,787,0,581
1730965995129,835,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-51,,true,,5664,544,6,14,null,0,0,627
1730965995129,835,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-51,text,true,,5664,544,6,14,https://petstore.octoperf.com/actions/Catalog.action,835,0,627
1730965995302,755,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-50,,true,,5664,544,5,14,null,0,22,564
1730965995323,755,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-50,text,true,,5664,544,5,14,https://petstore.octoperf.com/actions/Catalog.action,755,0,564
1730965995463,815,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-49,,true,,5664,544,5,15,null,0,2,622
1730965995464,815,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-49,text,true,,5664,544,5,15,https://petstore.octoperf.com/actions/Catalog.action,815,0,622
1730965995509,795,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-25,,true,,5664,544,8,15,null,0,1,590
1730965995510,795,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-25,text,true,,5664,544,8,15,https://petstore.octoperf.com/actions/Catalog.action,795,0,590
1730965995629,817,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-48,,true,,5664,544,5,15,null,0,2,618
1730965995631,817,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-48,text,true,,5664,544,5,15,https://petstore.octoperf.com/actions/Catalog.action,816,0,618
1730965995796,758,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-47,,true,,5664,544,5,16,null,0,0,562
1730965995796,758,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-47,text,true,,5664,544,5,16,https://petstore.octoperf.com/actions/Catalog.action,756,0,562
1730965995842,804,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-24,,true,,5664,544,9,16,null,0,1,601
1730965995843,804,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-24,text,true,,5664,544,9,16,https://petstore.octoperf.com/actions/Catalog.action,804,0,601
1730965995963,793,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-46,,true,,5664,544,5,16,null,0,0,591
1730965995963,793,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-46,text,true,,5664,544,5,16,https://petstore.octoperf.com/actions/Catalog.action,792,0,591
1730965996129,788,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-45,,true,,5664,544,5,17,null,0,2,586
1730965996130,788,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-45,text,true,,5664,544,5,17,https://petstore.octoperf.com/actions/Catalog.action,788,0,586
1730965996175,774,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-23,,true,,5664,544,10,16,null,0,1,573
1730965996176,774,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-23,text,true,,5664,544,10,16,https://petstore.octoperf.com/actions/Catalog.action,773,0,573
1730965996296,829,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-44,,true,,5664,544,5,17,null,0,1,621
1730965996297,829,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-44,text,true,,5664,544,5,17,https://petstore.octoperf.com/actions/Catalog.action,829,0,621
1730965996462,770,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-43,,true,,5664,544,5,18,null,0,2,560
1730965996463,770,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-43,text,true,,5664,544,5,18,https://petstore.octoperf.com/actions/Catalog.action,770,0,560
1730965996509,813,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-22,,true,,5664,544,11,19,null,0,2,609
1730965996510,813,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-22,text,true,,5664,544,11,19,https://petstore.octoperf.com/actions/Catalog.action,813,0,609
1730965996629,769,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-42,,true,,5664,544,5,19,null,0,1,568
1730965996630,769,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-42,text,true,,5664,544,5,19,https://petstore.octoperf.com/actions/Catalog.action,768,0,568
1730965995766,199,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-30,,true,,3928,649,12,20,null,0,1567,0
1730965997328,199,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-30,text,true,,3928,649,12,20,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,199,0,0
1730965996796,765,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-41,,true,,5664,544,5,20,null,0,1,577
1730965996797,765,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-41,text,true,,5664,544,5,20,https://petstore.octoperf.com/actions/Catalog.action,764,0,577
1730965996842,795,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-21,,true,,5664,544,12,19,null,0,1,593
1730965996843,795,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-21,text,true,,5664,544,12,19,https://petstore.octoperf.com/actions/Catalog.action,794,0,593
1730965994791,839,Open Url - 3,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-8,,true,,5664,544,3,20,null,0,2024,628
1730965996814,839,Open Url,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-8,text,true,,5664,544,3,20,https://petstore.octoperf.com/actions/Catalog.action,839,0,628
1730965996962,808,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-40,,true,,5664,544,5,20,null,0,3,606
1730965996964,808,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-40,text,true,,5664,544,5,20,https://petstore.octoperf.com/actions/Catalog.action,807,0,606
1730965997129,779,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-39,,true,,5664,544,5,21,null,0,1,578
1730965997130,779,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-39,text,true,,5664,544,5,21,https://petstore.octoperf.com/actions/Catalog.action,778,0,578
1730965997185,797,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-20,,true,,5664,544,13,21,null,0,2,594
1730965997186,797,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-20,text,true,,5664,544,13,21,https://petstore.octoperf.com/actions/Catalog.action,797,0,594
1730965997309,755,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-38,,true,,5664,544,5,21,null,0,1,569
1730965997310,755,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-38,text,true,,5664,544,5,21,https://petstore.octoperf.com/actions/Catalog.action,755,0,569
1730965997467,772,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-37,,true,,5664,544,5,22,null,0,2,582
1730965997468,772,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-37,text,true,,5664,544,5,22,https://petstore.octoperf.com/actions/Catalog.action,771,0,582
1730965997515,801,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-19,,true,,5664,544,14,22,null,0,1,597
1730965997516,801,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-19,text,true,,5664,544,14,22,https://petstore.octoperf.com/actions/Catalog.action,801,0,597
1730965997641,767,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-36,,true,,5664,544,5,22,null,0,1,575
1730965997642,767,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-36,text,true,,5664,544,5,22,https://petstore.octoperf.com/actions/Catalog.action,765,0,575
1730965997797,777,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-35,,true,,5664,544,5,24,null,0,3,582
1730965997799,777,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-35,text,true,,5664,544,5,24,https://petstore.octoperf.com/actions/Catalog.action,777,0,582
1730965995766,205,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-29,,true,,3928,649,15,24,null,0,2662,0
1730965998427,205,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-29,text,true,,3928,649,15,24,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,205,0,0
1730965997845,800,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-18,,true,,5664,544,15,24,null,0,2,596
1730965997846,800,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-18,text,true,,5664,544,15,24,https://petstore.octoperf.com/actions/Catalog.action,800,0,596
1730965996647,196,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-24,,true,,3928,649,15,24,null,0,1936,0
1730965998584,196,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-24,text,true,,3928,649,15,24,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,196,0,0
1730965997971,810,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-34,,true,,5664,544,5,24,null,0,1,608
1730965997972,810,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-34,text,true,,5664,544,5,24,https://petstore.octoperf.com/actions/Catalog.action,810,0,608
1730965995767,190,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-27,,true,,3928,649,15,23,null,0,2832,0
1730965998600,190,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-27,text,true,,3928,649,15,23,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,190,0,0
1730965998144,754,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-33,,true,,5664,544,5,25,null,0,2,558
1730965998145,754,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-33,text,true,,5664,544,5,25,https://petstore.octoperf.com/actions/Catalog.action,754,0,558
1730965998191,795,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-17,,true,,5664,544,16,25,null,0,1,588
1730965998192,795,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-17,text,true,,5664,544,16,25,https://petstore.octoperf.com/actions/Catalog.action,787,0,588
1730965995766,193,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-28,,true,,3928,649,16,25,null,0,3085,0
1730965998852,193,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-28,text,true,,3928,649,16,25,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,193,0,0
1730965995964,185,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-26,,true,,3928,649,16,25,null,0,2935,0
1730965998899,185,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-26,text,true,,3928,649,16,25,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,185,0,0
1730965998301,811,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-32,,true,,5664,544,5,25,null,0,2,614
1730965998302,811,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-32,text,true,,5664,544,5,25,https://petstore.octoperf.com/actions/Catalog.action,811,0,614
1730965996041,785,Open Url - 3,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-7,,true,,5664,544,4,26,null,0,2369,579
1730965998411,785,Open Url,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-7,text,true,,5664,544,4,26,https://petstore.octoperf.com/actions/Catalog.action,785,0,579
1730965998474,769,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-31,,true,,5664,544,5,26,null,0,1,571
1730965998475,769,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-31,text,true,,5664,544,5,26,https://petstore.octoperf.com/actions/Catalog.action,768,0,571
1730965998521,770,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-16,,true,,5664,544,17,25,null,0,2,568
1730965998522,770,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-16,text,true,,5664,544,17,25,https://petstore.octoperf.com/actions/Catalog.action,770,0,568
1730965997639,204,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-21,,true,,3928,649,17,26,null,0,1575,0
1730965999213,204,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-21,text,true,,3928,649,17,26,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,204,0,0
1730965997655,416,Sign In - 3,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-8,,true,,5432,1704,4,26,null,0,1354,0
1730965999009,416,Sign In - 4-61,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-8,text,true,,5432,1704,4,26,https://petstore.octoperf.com/actions/Catalog.action,204,0,0
1730965999009,204,Sign In - 4-61-0,302,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-8,,true,,230,985,4,26,https://petstore.octoperf.com/actions/Account.action,204,0,0
1730965999215,210,Sign In - 4-61-1,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-8,text,true,,5202,719,4,26,https://petstore.octoperf.com/actions/Catalog.action,209,0,0
1730965998631,850,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-30,,true,,5664,544,6,27,null,0,1,634
1730965998632,850,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-30,text,true,,5664,544,6,27,https://petstore.octoperf.com/actions/Catalog.action,850,0,634
1730965998804,755,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-29,,true,,5664,544,5,27,null,0,1,569
1730965998805,755,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-29,text,true,,5664,544,5,27,https://petstore.octoperf.com/actions/Catalog.action,755,0,569
1730965998852,757,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-15,,true,,5664,544,18,26,null,0,2,564
1730965998853,757,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-15,text,true,,5664,544,18,26,https://petstore.octoperf.com/actions/Catalog.action,757,0,564
1730965996950,193,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-23,,true,,3928,649,18,27,null,0,2499,0
1730965999449,193,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-23,text,true,,3928,649,18,27,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,193,0,0
1730965998977,787,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-28,,true,,5664,544,5,27,null,0,2,582
1730965998978,787,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-28,text,true,,5664,544,5,27,https://petstore.octoperf.com/actions/Catalog.action,787,0,582
1730965996305,197,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-25,,true,,3928,649,18,27,null,0,3301,0
1730965999607,197,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-25,text,true,,3928,649,18,27,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,197,0,0
1730965999135,792,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-27,,true,,5664,544,5,29,null,0,1,589
1730965999136,792,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-27,text,true,,5664,544,5,29,https://petstore.octoperf.com/actions/Catalog.action,792,0,589
1730965999181,806,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-14,,true,,5664,544,19,29,null,0,2,607
1730965999182,806,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-14,text,true,,5664,544,19,29,https://petstore.octoperf.com/actions/Catalog.action,806,0,607
1730965998317,189,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-19,,true,,3928,649,19,29,null,0,1511,0
1730965999827,189,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-19,text,true,,3928,649,19,29,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,189,0,0
1730965997985,203,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-20,,true,,3928,649,19,29,null,0,1953,0
1730965999938,203,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-20,text,true,,3928,649,19,29,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,203,0,0
1730965999307,852,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-26,,true,,5664,544,6,30,null,0,2,631
1730965999308,852,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-26,text,true,,5664,544,6,30,https://petstore.octoperf.com/actions/Catalog.action,852,0,631
1730965999511,763,Open Url - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-13,,true,,5664,544,20,30,null,0,1,566
1730965999512,763,Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-13,text,true,,5664,544,20,30,https://petstore.octoperf.com/actions/Catalog.action,762,0,566
1730965999464,834,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-25,,true,,5664,544,5,30,null,0,1,630
1730965999465,834,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-25,text,true,,5664,544,5,30,https://petstore.octoperf.com/actions/Catalog.action,833,0,630
1730965997294,742,Open Url - 3,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-6,,true,,5664,544,5,30,null,0,2296,554
1730965999591,742,Open Url,200,,Scenario 3 - Add to Cart - jp@gc - Ultimate Thread Group 3-6,text,true,,5664,544,5,30,https://petstore.octoperf.com/actions/Catalog.action,741,0,554
1730965999638,759,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-24,,true,,5664,544,5,30,null,0,2,557
1730965999639,759,Open URL,200,,Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-24,text,true,,5664,544,5,30,https://petstore.octoperf.com/actions/Catalog.action,759,0,557
1730965998647,187,Select Category - 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-18,,true,,3928,649,21,31,null,0,1700,0
1730966000347,187,Select Category,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-18,text,true,,3928,649,21,31,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,187,0,0
1730965999811,775,Open URL - 1,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search - jp@gc - Ultimate Thread Group 1-23,,true,,5664,544,5,31,null,0,1,586
